ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0016052	carbohydrate catabolic process	23/2067	199/19786	3.359070e-01	6.414747e-01	5.077724e-01	MLXIPL/IGF1/PFKP/PYGM/MIOX/ALDOC/ESRRB/FUT5/G6PC/NUP210/ALDOB/FUT6/PGM2L1/DDIT4/STAT3/PFKFB3/RBKS/NUPR1/ZBTB20/FUT4/NEU4/GBA3/MGAM	 23
BP	GO:0006469	negative regulation of protein kinase activity	28/2067	245/19786	3.361476e-01	6.415355e-01	5.078205e-01	TESC/IRAK3/GADD45B/BMP7/SFRP1/RASIP1/CAV1/RGS2/DUSP4/CDKN2C/DUSP9/PPP1R1B/DUSP26/DUSP6/CBLC/SFRP2/ITPRIP/THY1/DEPTOR/SPRED1/PLK1/PKIA/TRIB1/SOCS1/INKA1/PTPRT/DBNDD2/CEBPA	 28
BP	GO:0015749	monosaccharide transmembrane transport	15/2067	126/19786	3.362651e-01	6.415355e-01	5.078205e-01	IGF1/EDN1/SORBS1/PIK3R1/C1QTNF2/EDNRA/PID1/SLC5A11/SLC2A2/KLF15/PRKCB/IRS1/SLC23A1/SLC2A4/ENPP1	 15
BP	GO:1903509	liposaccharide metabolic process	15/2067	126/19786	3.362651e-01	6.415355e-01	5.078205e-01	FA2H/ST6GALNAC5/PIGZ/GAL3ST1/UGCG/GBGT1/ST8SIA6/GAL3ST2/B3GALT2/B3GALT1/UGT8/ENPP7/GAL3ST4/NEU4/GBA3	 15
BP	GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	9/2067	72/19786	3.369800e-01	6.426917e-01	5.087357e-01	CASP8/EYA2/TP63/E2F1/BMF/PPIF/MPV17L/BNIP3/FZD9	  9
BP	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	22/2067	190/19786	3.374712e-01	6.432125e-01	5.091479e-01	CASP10/CD4/BIRC3/CASP8/TRAF5/LGALS1/TRIM38/ECT2/WLS/TNFSF10/UNC5CL/BST2/TRIM22/HTR2B/GJA1/EDA/PRKCB/PRKCE/LPAR1/CARD11/TGM2/UBD	 22
BP	GO:0046328	regulation of JNK cascade	22/2067	190/19786	3.374712e-01	6.432125e-01	5.091479e-01	EDN1/MECOM/MAP3K20/GADD45B/SFRP1/AMBP/CCN2/UNC5CL/GADD45G/MAP3K21/SFRP2/EGFR/EPHB1/SH3RF2/FZD5/GRIK2/SYK/DACT1/ROR2/RASGRP1/SH3RF3/MAP3K5	 22
BP	GO:0006081	cellular aldehyde metabolic process	10/2067	81/19786	3.378102e-01	6.434427e-01	5.093302e-01	BMP5/AGXT2/RDH10/BMP2/ALDH1A2/ALDOB/ALDH4A1/WNT4/RBKS/BCO2	 10
BP	GO:0043536	positive regulation of blood vessel endothelial cell migration	10/2067	81/19786	3.378102e-01	6.434427e-01	5.093302e-01	FGFR1/SRPX2/AKT3/RHOJ/KDR/ANXA1/FGF18/JCAD/AMOTL1/GATA2	 10
BP	GO:0002286	T cell activation involved in immune response	12/2067	99/19786	3.380250e-01	6.436021e-01	5.094564e-01	ICAM1/TNFSF4/FGL2/LGALS3/ANXA1/LCP1/HLX/LEF1/NFKBIZ/IL18/STAT3/HLA-DMB	 12
BP	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	11/2067	90/19786	3.381120e-01	6.436021e-01	5.094564e-01	IGF1/FGFR3/CAV1/IL18/IL6R/STAT3/PARP14/ERBB4/SOCS1/CNTF/PECAM1	 11
BP	GO:0030260	entry into host cell	20/2067	172/19786	3.405600e-01	6.472176e-01	5.123183e-01	CD4/ICAM1/LGALS1/CLEC4M/CAV1/TRIM38/HAVCR1/HYAL1/CXCR4/ACE2/EGFR/NCAM1/TNFRSF14/PTX3/ITGA2/CDK1/GAS6/TMPRSS2/CR1/ITGB3	 20
BP	GO:0044409	entry into host	20/2067	172/19786	3.405600e-01	6.472176e-01	5.123183e-01	CD4/ICAM1/LGALS1/CLEC4M/CAV1/TRIM38/HAVCR1/HYAL1/CXCR4/ACE2/EGFR/NCAM1/TNFRSF14/PTX3/ITGA2/CDK1/GAS6/TMPRSS2/CR1/ITGB3	 20
BP	GO:0050671	positive regulation of lymphocyte proliferation	20/2067	172/19786	3.405600e-01	6.472176e-01	5.123183e-01	CD4/IGF1/MEF2C/NFATC2/CORO1A/ZAP70/TNFSF4/VTCN1/ANXA1/IL18/WNT3A/CD1D/TNFRSF13C/CHRNB2/VCAM1/TGFBR2/ATAD5/CARD11/PNP/HLA-DMB	 20
BP	GO:0051806	entry into cell of other organism involved in symbiotic interaction	20/2067	172/19786	3.405600e-01	6.472176e-01	5.123183e-01	CD4/ICAM1/LGALS1/CLEC4M/CAV1/TRIM38/HAVCR1/HYAL1/CXCR4/ACE2/EGFR/NCAM1/TNFRSF14/PTX3/ITGA2/CDK1/GAS6/TMPRSS2/CR1/ITGB3	 20
BP	GO:0051828	entry into other organism involved in symbiotic interaction	20/2067	172/19786	3.405600e-01	6.472176e-01	5.123183e-01	CD4/ICAM1/LGALS1/CLEC4M/CAV1/TRIM38/HAVCR1/HYAL1/CXCR4/ACE2/EGFR/NCAM1/TNFRSF14/PTX3/ITGA2/CDK1/GAS6/TMPRSS2/CR1/ITGB3	 20
BP	GO:0008156	negative regulation of DNA replication	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	CDC6/BRCA2/SLFN11/ENPP7/BLM	  5
BP	GO:0010453	regulation of cell fate commitment	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	FGFR1/SFRP2/WNT3A/SOX17/AR	  5
BP	GO:0010573	vascular endothelial growth factor production	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	BRCA1/CCBE1/SULF2/C5AR1/ADGRG1	  5
BP	GO:0030224	monocyte differentiation	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	CD4/MEF2C/PDE1B/IL34/ZFP36L1	  5
BP	GO:0032801	receptor catabolic process	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	RNF43/SNX25/VLDLR/PCSK9/GPRASP1	  5
BP	GO:0034116	positive regulation of heterotypic cell-cell adhesion	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	CD44/BMP7/THY1/FGA/LCK	  5
BP	GO:0046633	alpha-beta T cell proliferation	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	ELF4/ZAP70/TNFSF4/IL18/TGFBR2	  5
BP	GO:0060603	mammary gland duct morphogenesis	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	GLI2/VDR/WNT4/AR/PTCH1	  5
BP	GO:0098534	centriole assembly	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	BRCA1/WDR62/CEP152/STIL/DEUP1	  5
BP	GO:1903131	mononuclear cell differentiation	5/2067	37/19786	3.431286e-01	6.499105e-01	5.144499e-01	CD4/MEF2C/PDE1B/IL34/ZFP36L1	  5
BP	GO:0010952	positive regulation of peptidase activity	24/2067	209/19786	3.431889e-01	6.499105e-01	5.144499e-01	CASP8/NGFR/FBLN1/CAV1/PCOLCE/FN1/CCN2/TNFSF10/RFPL1/EGLN3/RCN3/SFRP2/WNT3A/GPER1/STAT3/COL4A3/ANTXR1/SOX7/GRIN1/TNFSF15/LCK/MAPT/MAP3K5/CR1	 24
BP	GO:0046434	organophosphate catabolic process	27/2067	237/19786	3.462278e-01	6.542738e-01	5.179037e-01	UPP2/MLXIPL/IGF1/PDE4A/PFKP/PLA2G4C/PDE4C/ALDOC/PDE4D/ESRRB/APOC1/NUP210/ANGPTL3/ALDOB/ENPP2/PDE5A/PGM2L1/LIPC/DDIT4/STAT3/PFKFB3/PDE7B/NUPR1/ZBTB20/ENPP7/ENPP1/PNP	 27
BP	GO:1902749	regulation of cell cycle G2/M phase transition	27/2067	237/19786	3.462278e-01	6.542738e-01	5.179037e-01	BRCA1/FHL1/FOXN3/HMMR/NDE1/GTSE1/TPX2/CLSPN/CEP152/NEK2/CENPF/KIF14/CNTRL/TUBA4A/RFPL1/TICRR/DTL/PLK1/TUBA1A/CDK1/PKIA/ATAD5/AURKB/FBXL7/FOXO4/PBX1/BLM	 27
BP	GO:0002279	mast cell activation involved in immune response	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	GAB2/RAC2/STXBP1/RASGRP1/GATA2/LAT	  6
BP	GO:0034383	low-density lipoprotein particle clearance	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	DGAT2/APOB/EHD1/APOC3/SOAT2/PCSK9	  6
BP	GO:0042398	cellular modified amino acid biosynthetic process	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	GGT1/BBOX1/CHAC2/SLC7A11/GGT6/OPLAH	  6
BP	GO:0046164	alcohol catabolic process	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	SCARF1/MIOX/SULT1E1/TRERF1/CYP39A1/SULT1A2	  6
BP	GO:0055026	negative regulation of cardiac muscle tissue development	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	RGS2/BMP2/MEIS1/GJA1/TGFBR2/DLL1	  6
BP	GO:1904738	vascular associated smooth muscle cell migration	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	MEF2C/IGFBP5/AGT/DOCK5/MIR214/MIR424	  6
BP	GO:1904752	regulation of vascular associated smooth muscle cell migration	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	MEF2C/IGFBP5/AGT/DOCK5/MIR214/MIR424	  6
BP	GO:2000008	regulation of protein localization to cell surface	6/2067	46/19786	3.477807e-01	6.542738e-01	5.179037e-01	HFE/GPM6B/EGF/ASTN2/BDNF/ERBB4	  6
BP	GO:0002052	positive regulation of neuroblast proliferation	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	ASPM/GLI3/DRD2	  3
BP	GO:0010560	positive regulation of glycoprotein biosynthetic process	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	IGF1/PXYLP1/SLC51B	  3
BP	GO:0010663	positive regulation of striated muscle cell apoptotic process	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	AGT/BNIP3/MAP3K5	  3
BP	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	AGT/BNIP3/MAP3K5	  3
BP	GO:0010738	regulation of protein kinase A signaling	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	PDE4A/AKAP12/AKAP5	  3
BP	GO:0010869	regulation of receptor biosynthetic process	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	EDN1/NR1D1/ITGB3	  3
BP	GO:0030859	polarized epithelial cell differentiation	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	TP63/TCF15/AJAP1	  3
BP	GO:0033189	response to vitamin A	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	LRAT/ALDH1A2/MAP1B	  3
BP	GO:0035729	cellular response to hepatocyte growth factor stimulus	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	HGF/CASR/ADAMTS12	  3
BP	GO:0042474	middle ear morphogenesis	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	FGFR1/EDN1/MSX1	  3
BP	GO:0042635	positive regulation of hair cycle	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	TGFB2/FOXN1/KRT17	  3
BP	GO:0046653	tetrahydrofolate metabolic process	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	ALDH1L2/ALDH1L1/FTCD	  3
BP	GO:0046823	negative regulation of nucleocytoplasmic transport	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	SP100/BARD1/PKIA	  3
BP	GO:0048670	regulation of collateral sprouting	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	SPP1/WNT3A/BDNF	  3
BP	GO:0052695	cellular glucuronidation	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	UGT2A3/PRKCE/UGT2B7	  3
BP	GO:1902259	regulation of delayed rectifier potassium channel activity	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	KCNG1/RNF207/KCNE3	  3
BP	GO:1905874	regulation of postsynaptic density organization	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	NTRK3/GRID2/NRXN1	  3
BP	GO:2000427	positive regulation of apoptotic cell clearance	3/2067	20/19786	3.485985e-01	6.542738e-01	5.179037e-01	CCL2/C4B/C4A	  3
BP	GO:1904659	glucose transmembrane transport	14/2067	118/19786	3.489280e-01	6.546840e-01	5.182285e-01	IGF1/EDN1/SORBS1/PIK3R1/C1QTNF2/EDNRA/PID1/SLC5A11/SLC2A2/KLF15/PRKCB/IRS1/SLC2A4/ENPP1	 14
BP	GO:0033559	unsaturated fatty acid metabolic process	13/2067	109/19786	3.500335e-01	6.559340e-01	5.192179e-01	MGLL/EDN1/PTGS1/AVP/PLA2G4C/ATP6V1B1/PLA2G4A/PTGIS/SCD5/PTGES/PLA2G4F/CYP4A11/ELOVL2	 13
BP	GO:0051321	meiotic cell cycle	25/2067	219/19786	3.501197e-01	6.559340e-01	5.192179e-01	RAD51/ASPM/TTK/NEK2/NCAPH/KIF18A/TOP2A/TEX15/ESPL1/BRIP1/BRCA2/MAEL/FANCD2/FMN2/NPM2/MEIOB/WNT4/MSX1/PLK1/PDE3A/OVOL1/EXO1/ZFP42/PLD6/XRCC2	 25
BP	GO:0032946	positive regulation of mononuclear cell proliferation	20/2067	173/19786	3.503668e-01	6.559340e-01	5.192179e-01	CD4/IGF1/MEF2C/NFATC2/CORO1A/ZAP70/TNFSF4/VTCN1/ANXA1/IL18/WNT3A/CD1D/TNFRSF13C/CHRNB2/VCAM1/TGFBR2/ATAD5/CARD11/PNP/HLA-DMB	 20
BP	GO:0001541	ovarian follicle development	7/2067	55/19786	3.503726e-01	6.559340e-01	5.192179e-01	KITLG/ICAM1/INHBA/VGF/GNRH1/PTX3/FANCG	  7
BP	GO:0003229	ventricular cardiac muscle tissue development	7/2067	55/19786	3.503726e-01	6.559340e-01	5.192179e-01	COL11A1/TGFB2/TNNT2/DLL4/TNNI3/TNNI1/ZFPM2	  7
BP	GO:0042304	regulation of fatty acid biosynthetic process	7/2067	55/19786	3.503726e-01	6.559340e-01	5.192179e-01	PDK4/MLXIPL/BRCA1/AVP/APOC3/ACADL/APOC1	  7
BP	GO:2000242	negative regulation of reproductive process	7/2067	55/19786	3.503726e-01	6.559340e-01	5.192179e-01	IGF1/BMP7/TTK/NR5A1/WNT4/ZFPM2/OVOL1	  7
BP	GO:0006672	ceramide metabolic process	12/2067	100/19786	3.509801e-01	6.568629e-01	5.199532e-01	FA2H/GAL3ST1/FUT5/UGCG/ST8SIA6/FAM57B/FUT6/B3GALT2/B3GALT1/UGT8/NEU4/GBA3	 12
BP	GO:0035914	skeletal muscle cell differentiation	8/2067	64/19786	3.517041e-01	6.575920e-01	5.205303e-01	MEF2C/MYLK2/HLF/HIVEP3/WNT3A/EPHB1/FOS/NUPR1	  8
BP	GO:0097345	mitochondrial outer membrane permeabilization	8/2067	64/19786	3.517041e-01	6.575920e-01	5.205303e-01	CASP8/EYA2/TP63/E2F1/BMF/MPV17L/BNIP3/FZD9	  8
BP	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	8/2067	64/19786	3.517041e-01	6.575920e-01	5.205303e-01	BMF/CAV1/SEPTIN4/SKIL/MSX1/RNF183/NUPR1/LCK	  8
BP	GO:0034644	cellular response to UV	10/2067	82/19786	3.521624e-01	6.577110e-01	5.206245e-01	BMF/PTN/HYAL1/PIK3R1/MFAP4/PBK/AURKB/HIST3H2A/MME/CRIP1	 10
BP	GO:0032024	positive regulation of insulin secretion	9/2067	73/19786	3.522138e-01	6.577110e-01	5.206245e-01	CASR/SOX4/ANO1/CLTRN/GJA1/VSNL1/GPER1/PRKCE/RPH3AL	  9
BP	GO:0050871	positive regulation of B cell activation	9/2067	73/19786	3.522138e-01	6.577110e-01	5.206245e-01	MEF2C/NFATC2/TNFSF4/WNT3A/TNFRSF13C/CHRNB2/SYK/ATAD5/CARD11	  9
BP	GO:1903428	positive regulation of reactive oxygen species biosynthetic process	9/2067	73/19786	3.522138e-01	6.577110e-01	5.206245e-01	EDN1/ICAM1/AGXT2/AGT/ITGB2/PTX3/GRIN1/AGTR2/ADGRB1	  9
BP	GO:1904950	negative regulation of establishment of protein localization	27/2067	238/19786	3.546156e-01	6.619865e-01	5.240089e-01	CD22/SP100/SREBF1/SFRP1/IL27RA/FN1/GBP1/APOA1/SYT4/RSAD2/ANXA1/IL33/LRRC32/BARD1/DRD2/ADRA2A/BANK1/RAB11FIP1/PKDCC/VSNL1/IRS1/PKIA/CD34/SSC5D/GAS6/MAPT/SIAH3	 27
BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	25/2067	220/19786	3.588786e-01	6.627115e-01	5.245828e-01	BRCA1/FHL1/FOXN3/HMMR/NDE1/TPX2/CLSPN/CEP152/NEK2/CENPF/KIF14/CNTRL/TUBA4A/RFPL1/TICRR/DTL/PLK1/TUBA1A/CDK1/PKIA/AURKB/FBXL7/FOXO4/PBX1/BLM	 25
BP	GO:0034219	carbohydrate transmembrane transport	15/2067	128/19786	3.592146e-01	6.627115e-01	5.245828e-01	IGF1/EDN1/SORBS1/PIK3R1/C1QTNF2/EDNRA/PID1/SLC5A11/SLC2A2/KLF15/PRKCB/IRS1/SLC23A1/SLC2A4/ENPP1	 15
BP	GO:0032753	positive regulation of interleukin-4 production	4/2067	29/19786	3.595295e-01	6.627115e-01	5.245828e-01	TNFSF4/EPX/IL33/SYK	  4
BP	GO:0033006	regulation of mast cell activation involved in immune response	4/2067	29/19786	3.595295e-01	6.627115e-01	5.245828e-01	GAB2/RAC2/STXBP1/GATA2	  4
BP	GO:0036151	phosphatidylcholine acyl-chain remodeling	4/2067	29/19786	3.595295e-01	6.627115e-01	5.245828e-01	PLA2G4C/PLA2G4A/PLBD1/PLA2G4F	  4
BP	GO:0050869	negative regulation of B cell activation	4/2067	29/19786	3.595295e-01	6.627115e-01	5.245828e-01	SFRP1/INHBA/FOXJ1/BANK1	  4
BP	GO:2000191	regulation of fatty acid transport	4/2067	29/19786	3.595295e-01	6.627115e-01	5.245828e-01	EDN1/SYK/AGTR2/CYP4A11	  4
BP	GO:0009166	nucleotide catabolic process	20/2067	174/19786	3.602338e-01	6.627115e-01	5.245828e-01	UPP2/MLXIPL/IGF1/PDE4A/PFKP/PDE4C/ALDOC/PDE4D/ESRRB/NUP210/ALDOB/PDE5A/PGM2L1/DDIT4/STAT3/PFKFB3/PDE7B/NUPR1/ZBTB20/PNP	 20
BP	GO:0046651	lymphocyte proliferation	35/2067	313/19786	3.607079e-01	6.627115e-01	5.245828e-01	CD4/CD22/IGF1/BTN3A1/MEF2C/NFATC2/ELF4/CORO1A/AHR/ZAP70/TNFSF4/TMEM131L/RAC2/FOXJ1/LGALS3/SFTPD/VTCN1/ANXA1/GPNMB/LRRC32/PDE5A/GNRH1/IL18/GJA1/WNT3A/CD1D/TNFRSF13C/CHRNB2/WNT4/VCAM1/TGFBR2/ATAD5/CARD11/PNP/HLA-DMB	 35
BP	GO:0043502	regulation of muscle adaptation	14/2067	119/19786	3.608912e-01	6.627115e-01	5.245828e-01	IGF1/LMCD1/EDN1/SGCA/IGFBP5/RGS2/GATA5/AGT/PDE5A/FBXO32/TNNI1/HAND2/SCN5A/MIR214	 14
BP	GO:0000212	meiotic spindle organization	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	ASPM/ESPL1	  2
BP	GO:0000722	telomere maintenance via recombination	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	RAD51/BRCA2	  2
BP	GO:0002024	diet induced thermogenesis	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	SCT/SCTR	  2
BP	GO:0002566	somatic diversification of immune receptors via somatic mutation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	POLQ/EXO1	  2
BP	GO:0002674	negative regulation of acute inflammatory response	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	ADORA1/NPY5R	  2
BP	GO:0006012	galactose metabolic process	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	PGM2L1/CHST1	  2
BP	GO:0006068	ethanol catabolic process	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	SULT1E1/SULT1A2	  2
BP	GO:0006069	ethanol oxidation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	ADH1B/ADH1C	  2
BP	GO:0007216	G protein-coupled glutamate receptor signaling pathway	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	GRIK3/GRM3	  2
BP	GO:0007270	neuron-neuron synaptic transmission	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	TMOD2/DRD2	  2
BP	GO:0007288	sperm axoneme assembly	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	NEURL1/CFAP43	  2
BP	GO:0009820	alkaloid metabolic process	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	BCHE/DDC	  2
BP	GO:0010457	centriole-centriole cohesion	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	CNTLN/NEK2	  2
BP	GO:0010752	regulation of cGMP-mediated signaling	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	NPR1/PDZD3	  2
BP	GO:0018158	protein oxidation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	APOA1/LOXL2	  2
BP	GO:0032905	transforming growth factor beta1 production	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	LUM/GATA6	  2
BP	GO:0032957	inositol trisphosphate metabolic process	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	GPER1/P2RY1	  2
BP	GO:0034144	negative regulation of toll-like receptor 4 signaling pathway	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	NR1D1/RAB7B	  2
BP	GO:0034163	regulation of toll-like receptor 9 signaling pathway	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	RSAD2/RAB7B	  2
BP	GO:0034776	response to histamine	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	GABRB2/DRD2	  2
BP	GO:0036005	response to macrophage colony-stimulating factor	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	PDE1B/TLR2	  2
BP	GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	PDE1B/TLR2	  2
BP	GO:0038110	interleukin-2-mediated signaling pathway	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	IL2RB/SYK	  2
BP	GO:0042159	lipoprotein catabolic process	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	APOB/NOTUM	  2
BP	GO:0043696	dedifferentiation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	ESRRB/MIR214	  2
BP	GO:0043697	cell dedifferentiation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	ESRRB/MIR214	  2
BP	GO:0045059	positive thymic T cell selection	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	FOXN1/ZAP70	  2
BP	GO:0048505	regulation of timing of cell differentiation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	GDPD5/DLL1	  2
BP	GO:0048642	negative regulation of skeletal muscle tissue development	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	TLL2/EPHB1	  2
BP	GO:0051238	sequestering of metal ion	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	S100A7/SLC30A2	  2
BP	GO:0051299	centrosome separation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	NEK2/KIF11	  2
BP	GO:0060100	positive regulation of phagocytosis, engulfment	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	ITGA2/GATA2	  2
BP	GO:0060442	branching involved in prostate gland morphogenesis	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	BMP7/SFRP1	  2
BP	GO:0060837	blood vessel endothelial cell differentiation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	HEY1/DLL1	  2
BP	GO:0070106	interleukin-27-mediated signaling pathway	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	IL27RA/STAT3	  2
BP	GO:0070493	thrombin-activated receptor signaling pathway	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	IQGAP2/F2RL2	  2
BP	GO:0070757	interleukin-35-mediated signaling pathway	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	IL27RA/STAT3	  2
BP	GO:0070942	neutrophil mediated cytotoxicity	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	AZU1/F2	  2
BP	GO:0072537	fibroblast activation	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	AKAP12/CYGB	  2
BP	GO:0090394	negative regulation of excitatory postsynaptic potential	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	CELF4/NLGN4X	  2
BP	GO:0099500	vesicle fusion to plasma membrane	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	RAB3A/STXBP1	  2
BP	GO:1900376	regulation of secondary metabolite biosynthetic process	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	TYRP1/SLC7A11	  2
BP	GO:1900426	positive regulation of defense response to bacterium	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	KLK5/KLK7	  2
BP	GO:1901077	regulation of relaxation of muscle	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	PDE4D/HRC	  2
BP	GO:1902947	regulation of tau-protein kinase activity	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	HGF/C5AR1	  2
BP	GO:1905155	positive regulation of membrane invagination	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	ITGA2/GATA2	  2
BP	GO:1990416	cellular response to brain-derived neurotrophic factor stimulus	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	SH3GL2/MAPT	  2
BP	GO:2000009	negative regulation of protein localization to cell surface	2/2067	12/19786	3.615198e-01	6.627115e-01	5.245828e-01	GPM6B/ASTN2	  2
BP	GO:1903046	meiotic cell cycle process	19/2067	165/19786	3.623179e-01	6.639681e-01	5.255775e-01	ASPM/TTK/NCAPH/KIF18A/TOP2A/TEX15/ESPL1/BRIP1/BRCA2/MAEL/FANCD2/FMN2/NPM2/MEIOB/WNT4/MSX1/PLK1/PDE3A/OVOL1	 19
BP	GO:0009132	nucleoside diphosphate metabolic process	18/2067	156/19786	3.644192e-01	6.662585e-01	5.273905e-01	MLXIPL/IGF1/PFKP/ALDOC/ESRRB/NUP210/CMPK2/ALDOB/DLG2/AK5/AK4/PGM2L1/DDIT4/STAT3/PFKFB3/NUPR1/ZBTB20/CARD11	 18
BP	GO:0140013	meiotic nuclear division	18/2067	156/19786	3.644192e-01	6.662585e-01	5.273905e-01	ASPM/TTK/NCAPH/KIF18A/TOP2A/TEX15/ESPL1/BRIP1/BRCA2/MAEL/FANCD2/FMN2/NPM2/MEIOB/WNT4/MSX1/PLK1/PDE3A	 18
BP	GO:0007223	Wnt signaling pathway, calcium modulating pathway	5/2067	38/19786	3.646972e-01	6.662585e-01	5.273905e-01	WNT11/PDE6B/LEF1/FZD5/ROR2	  5
